audio_filepath,texts
F1/Audio/inform_1118_04.wav,егер шағым түспесе немесе шағымданған жағдайдың өзінде сот шешімді өзгертпесе біз олардың атауларын жариялай аламыз.
F1/Audio/inform_1974_05.wav,"съезд қорытындысы бойынша әлеуметтік қор құру шешімі қабылданды, - деді министр парламент мәжілісіндегі үкімет сағатында."
F1/Audio/inform_4142_026.wav,мемлекет басшысының заң қабылдауына өңірлердегі жағдайдың жақсармауы себеп.
F1/Audio/inform_4505_11.wav,"естеріңізге сала кетелік, бұдан бұрын барыс ресейлік нижний новгородтың торпедо клубын жеңген болатын."
F1/Audio/inform_822_14.wav,"құрмет ордені, ерен еңбегі үшін, ұлттық қауіпсіздікті қамтамасыз етудегі үлесі үшін медальдарымен марапатталған."
F1/Audio/inform_1650_01.wav,бұл жөнінде сенаттың баспасөз қызметіне сілтеме жасап қазақпарат хабарлайды.
F1/Audio/inform_769_1.wav,"алматыда өтіп жатқан қазақстан мұсылмандары діни басқармасы ғұламалар кеңесінің жиырма төртінші мәжілісінде екінші пәтуалар жинағы кітабының тұсаукесер рәсімі өтті, деп хабарлайды қазақпарат тілшісі."
F1/Audio/inform_4095_09.wav,"еске сала кетейік, қазақстандық былғары қолғап шебері қамшыбек қоңқабаев кәсіпқой бокстағы алғашқы жекпе-жегін биылғы тамыз айында иса акбербаевқа қарсы өткізген еді."
F1/Audio/inform_3346_25.wav,бордақылау алаңының жұмысын одан әрі дамыту үшін тағы қосымша қаржы қажет болыпты.
F1/Audio/inform_2732_12.wav,құтқарушылар мен тұрғындар қайықты мұз астынан алып шықты.
F1/Audio/inform_1518_08.wav,біздің мемлекеттеріміздің тығыз байланыстары артып келеді.
F1/Audio/inform_803_02.wav,ол өз кезегінде он бір бағыт пен жүз отыз алты жобадан тұрады.
