audio_filepath,texts
F2/Audio/inform_724_09.wav,қалған курсанттар медициналық
F2/Audio/inform_638_03.wav,"павлодар қаласының нөмірі жиырма бесінші жалпы орта білім беру мектебі тәуелсіздік мерекесіне арналған челленджді жебе және қағандық қоғамдық бірлестігінен қабыл алып,"
F2/Audio/inform_1447_10.wav,"шығыс қазақстан облысының кей жерлерін тұман басып, жаяу бұрқасын жүреді."
F2/Audio/inform_958_57.wav,"жастар саясаты туралы айтқанда, отбасы институтын ұмытпауымыз керек."
F2/Audio/inform_670_10.wav,"сарапшылардың пікірінше, ассимиляциялың нәтижесінде біз орны толмас жағдайға ұшырап, жақын арадағы оныншы-он бесінші жылда қазақ ұлтының құрамдас бөлігі ретіндегі"
F2/Audio/inform_3193_28.wav,денсаулық сақтау министрлігі вакциналау - инфекциялық аурулардың қорғанудың тиімді әдісі екенін жеткізді.
F2/Audio/inform_945_01.wav,"мемлекет басшысы лукойл мұнай компаниясының президенті вагит алекперовті қабылдады, деп хабарлайды ақорда."
F2/Audio/inform_2485_12.wav,астана-энергия қызметкерлерінің жұмысқа деген жауапкершілігі үшін сыйақы берілді.
F2/Audio/inform_1476_01.wav,"мұндағы қазақ тілін үйреніп жүрген украина азаматтары мен киевтегі қазақ диаспорасының өкілдері қазақ елін тәуелсіздік мерекесімен құттықтап, ізгі тілектерін жолдады."
F2/Audio/inform_2410_75.wav,номиналы екі жүз теңгелік монеталарды енгізудің жоспарланып отырған көлемі айналыстағы монеталардың жалпы сомасының жиырма алты пайызын құрайды.
F2/Audio/inform_681_01.wav,"атап айтқанда, әскери-медициналық қамтамасыз етуді басқару, кадрлық ресурстар, материалдық база және ұйымдық-штаттық құрылым, сондай-ақ медициналық көмек көрсетуді ұйымдастыру."
